gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s),delta_x,delta_y,delta_z,delta_vx,delta_vy,delta_vz
-2.705543863390197977e+06,4.688698025007680058e+06,3.360441715250082780e+06,6.046788565154932737e-02,-1.064155798634509820e+00,-5.694301673744847636e-02,-9.293465188238769770e+00,-4.031768381595611572e+00,-5.050773552153259516e+00,3.956310967952091778e-02,-9.145333024159085777e-02,-6.695415636834779749e-02
-2.705529855927200057e+06,4.688694357139348984e+06,3.360424123447807040e+06,9.357348037184785861e-02,-1.005413817430744539e+00,1.251810561786318235e-02,1.400746299792081118e+01,-3.667868331074714661e+00,-1.759180227573961020e+01,3.310559472029853123e-02,5.874198120376528109e-02,6.946112235531165524e-02
-2.705530437844777480e+06,4.688700637078004889e+06,3.360440966065200511e+06,-2.459258111925195778e-02,-1.011290167559064646e+00,-6.309893673499830657e-02,-5.819175774231553078e-01,6.279938655905425549e+00,1.684261739347130060e+01,-1.181660614910998164e-01,-5.876350128320106947e-03,-7.561704235286148545e-02
-2.705539827441746835e+06,4.688705375230406411e+06,3.360418533513405826e+06,1.163693335500915471e-01,-9.019200550286576856e-01,2.109914375918941348e-02,-9.389596969354897738e+00,4.738152401521801949e+00,-2.243255179468542337e+01,1.409619146693434910e-01,1.093701125304069599e-01,8.419808049418772700e-02
-2.705543629875161685e+06,4.688696714893108234e+06,3.360414103493300267e+06,-1.108194245334228334e-01,-1.051920954195713076e+00,1.870761562868744274e-02,-3.802433414850383997e+00,-8.660337298177182674e+00,-4.430020105559378862e+00,-2.271887580835143805e-01,-1.500008991670553904e-01,-2.391528130501970745e-03
-2.705532429330453742e+06,4.688692509696053341e+06,3.360437067388563417e+06,2.348503583860123839e-02,-9.655636399320725038e-01,-6.275502174087664586e-02,1.120054470794275403e+01,-4.205197054892778397e+00,2.296389526315033436e+01,1.343044603720240648e-01,8.635731426364057217e-02,-8.146263736956409207e-02
-2.705537533012650441e+06,4.688691062217448838e+06,3.360433846636809409e+06,5.592322460400715040e-02,-9.428872028672217187e-01,3.529016838108115645e-02,-5.103682196699082851e+00,-1.447478604502975941e+00,-3.220751754008233547e+00,3.243818876540591201e-02,2.267643706485078514e-02,9.804519012195780925e-02
-2.705543456162364688e+06,4.688694725218171254e+06,3.360441892200849950e+06,-1.570655511269559990e-02,-1.027889970445992729e+00,-6.156751897354098557e-02,-5.923149714246392250e+00,3.663000722415745258e+00,8.045564040541648865e+00,-7.162977971670275723e-02,-8.500276757877101019e-02,-9.685768735462213508e-02
-2.705538944704802707e+06,4.688692357679522596e+06,3.360427277633419726e+06,2.269393784037288669e-02,-1.035791981736243761e+00,-5.247525199045716127e-02,4.511457561980932951e+00,-2.367538648657500744e+00,-1.461456743022426963e+01,3.840049295306848659e-02,-7.902011290251031994e-03,9.092266983083824305e-03
-2.705539641759740654e+06,4.688688888536277227e+06,3.360432880292834248e+06,2.564559737896079383e-01,-9.970570256869230041e-01,1.865581684820402306e-02,-6.970549379475414753e-01,-3.469143245369195938e+00,5.602659414522349834e+00,2.337620359492350586e-01,3.873495604932075675e-02,7.113106883866118779e-02
-2.705536526170269586e+06,4.688682718306515366e+06,3.360416351933731232e+06,7.153887396464074788e-01,-7.046985663966141011e-01,1.289422836174869413e-02,3.115589471068233252e+00,-6.170229761861264706e+00,-1.652835910301655531e+01,4.589327658567995405e-01,2.923584592903089030e-01,-5.761588486455328922e-03
-2.705527428534702398e+06,4.688687688422462903e+06,3.360427940085579641e+06,8.336218922045841584e-01,-4.847078609897274015e-01,-1.837614847248839609e-04,9.097635567188262939e+00,4.970115947537124157e+00,1.158815184840932488e+01,1.182331525581766796e-01,2.199907054068866996e-01,-1.307798984647357866e-02
-2.705542273453320842e+06,4.688689754360799678e+06,3.360436610237831715e+06,9.355906937629586695e-01,-2.325896634315072209e-01,3.130478317220294904e-02,-1.484491861844435334e+01,2.065938336774706841e+00,8.670152252074331045e+00,1.019688015583745111e-01,2.521181975582201806e-01,3.148854465692783183e-02
-2.705527076279048342e+06,4.688688275848167017e+06,3.360424129810958635e+06,9.809108629650018507e-01,-1.173028217645925853e-01,6.009908648846515322e-02,1.519717427249997854e+01,-1.478512632660567760e+00,-1.248042687308043242e+01,4.532016920204318122e-02,1.152868416669146356e-01,2.879430331626220418e-02
-2.705542575804677326e+06,4.688685977984750643e+06,3.360426347946553025e+06,1.028198878036520103e+00,-1.714519228730748135e-01,3.287931318177883685e-04,-1.549952562898397446e+01,-2.297863416373729706e+00,2.218135594390332699e+00,4.728801507151825234e-02,-5.414910110848222824e-02,-5.977029335664736653e-02
-2.705535339947717730e+06,4.688692428595045581e+06,3.360437716564545408e+06,1.054558049964534838e+00,-1.108444926059500291e-01,-4.017050171647773560e-02,7.235856959596276283e+00,6.450610294938087463e+00,1.136861799238249660e+01,2.635917192801473519e-02,6.060743026712478443e-02,-4.049929484829552229e-02
-2.705535514671778306e+06,4.688680832533976063e+06,3.360433068733136635e+06,1.075435967639853940e+00,-7.325743584474787851e-02,-1.452851842258101600e-02,-1.747240605764091015e-01,-1.159606106951832771e+01,-4.647831408772617579e+00,2.087791767531910203e-02,3.758705676120215056e-02,2.564198329389671960e-02
-2.705542337383174337e+06,4.688684047586319968e+06,3.360429545717285946e+06,1.000958079268806200e+00,6.657259775831973758e-04,-3.898607139207821426e-02,-6.822711396031081676e+00,3.215052343904972076e+00,-3.523015850689262152e+00,-7.447788837104774018e-02,7.392316182233107935e-02,-2.445755296949719826e-02
-2.705529429291704670e+06,4.688686120298549533e+06,3.360435169625643175e+06,9.947554935162584711e-01,-9.055651131316698466e-02,-9.434668750347396937e-02,1.290809146966785192e+01,2.072712229564785957e+00,5.623908357229083776e+00,-6.202585752547729037e-03,-9.122223729075018550e-02,-5.536061611139575511e-02
-2.705539659858465660e+06,4.688693941116429865e+06,3.360428096827056725e+06,8.925799810688266334e-01,-5.049952201646930317e-02,1.728857374184173887e-02,-1.023056676099076867e+01,7.820817880332469940e+00,-7.072798586450517178e+00,-1.021755124474318377e-01,4.005698929669768149e-02,1.116352612453157117e-01
-2.705524455941289663e+06,4.688689006923705339e+06,3.360425336417415645e+06,1.031143928024053080e+00,-6.854151648090869853e-02,-7.267521560795928148e-02,1.520391717599704862e+01,-4.934192724525928497e+00,-2.760409641079604626e+00,1.385639469552264469e-01,-1.804199446443939536e-02,-8.996378934980102382e-02
-2.705529708253426943e+06,4.688693830156858079e+06,3.360437591430684552e+06,1.032090869056305760e+00,3.769131348041078466e-02,-1.037306700168325220e-02,-5.252312137279659510e+00,4.823233152739703655e+00,1.225501326890662313e+01,9.469410322526794488e-04,1.062328299613194832e-01,6.230214860627603102e-02
-2.705518347465252504e+06,4.688685772427647375e+06,3.360445448382758535e+06,9.645508202262845776e-01,-2.101223508250170402e-02,-2.071922081281454830e-02,1.136078817443922162e+01,-8.057729210704565048e+00,7.856952073983848095e+00,-6.754004883002118209e-02,-5.870354856291248868e-02,-1.034615381113129610e-02
-2.705516405649745837e+06,4.688684337929517031e+06,3.360438571189467795e+06,9.820752963922962930e-01,5.387319478382484456e-02,-7.454416005149137880e-02,1.941815506666898727e+00,-1.434498130343854427e+00,-6.877193290740251541e+00,1.752447616601171543e-02,7.488542986632654164e-02,-5.382493923867683050e-02
-2.705522164908530656e+06,4.688686327045567334e+06,3.360432139213548042e+06,1.083346005513686761e+00,-2.112916692628772752e-04,-5.405099352327261131e-02,-5.759258784819394350e+00,1.989116050302982330e+00,-6.431975919753313065e+00,1.012707091213904675e-01,-5.408448645308772118e-02,2.049316652821876750e-02
-2.705526494919267483e+06,4.688687351921931840e+06,3.360422983816289343e+06,1.040541690806908504e+00,-9.733645551264641371e-02,-1.230025594211598024e-02,-4.330010736826807261e+00,1.024876364506781101e+00,-9.155397258698940277e+00,-4.280431470677825700e-02,-9.712516384338353015e-02,4.175073758115663280e-02
-2.705521641937707085e+06,4.688689254892351106e+06,3.360423390855735168e+06,1.008191916921965969e+00,-2.332960991799121198e-02,-4.682498747208008877e-02,4.852981560397893190e+00,1.902970419265329838e+00,4.070394458249211311e-01,-3.234977388494253425e-02,7.400684559465520174e-02,-3.452473152996411027e-02
-2.705519837683402933e+06,4.688686564842139371e+06,3.360437246209374163e+06,9.969913362683097136e-01,-3.110588773136634816e-02,-1.288536558930659763e-02,1.804254304151982069e+00,-2.690050211735069752e+00,1.385535363899543881e+01,-1.120058065365625577e-02,-7.776277813375136183e-03,3.393962188277348940e-02
-2.705522919711703900e+06,4.688687714386146516e+06,3.360419644485567696e+06,1.039649302905511608e+00,9.717273471615220370e-02,4.090400295626486771e-02,-3.082028300967067480e+00,1.149544007144868374e+00,-1.760172380646690726e+01,4.265796663720189397e-02,1.282786224475185588e-01,5.378936854557146707e-02
-2.705524348796465900e+06,4.688690143151966855e+06,3.360426539404375944e+06,9.827564934934575058e-01,3.934132654661863515e-02,2.291383382542903913e-02,-1.429084761999547482e+00,2.428765820339322090e+00,6.894918808247894049e+00,-5.689280941205410169e-02,-5.783140816953356855e-02,-1.799016913083582858e-02
-2.705530646918833721e+06,4.688689322119068354e+06,3.360423881014289334e+06,1.071121934092157391e+00,2.507504016224242349e-01,-4.607313003131361523e-02,-6.298122367821633816e+00,-8.210328985005617142e-01,-2.658390086609870195e+00,8.836544059869988477e-02,2.114090750758055859e-01,-6.898696385674266129e-02
-2.705515754170658998e+06,4.688691331103386357e+06,3.360436946717641782e+06,7.688076247495641002e-01,7.434044547496112543e-01,1.311537630970428803e-02,1.489274817472323775e+01,2.008984318003058434e+00,1.306570335244759917e+01,-3.023143093425932904e-01,4.926540531271870194e-01,5.918850634101790326e-02
-2.705521828767345287e+06,4.688690218741551042e+06,3.360442359648661222e+06,4.025252251292829042e-01,9.051463367308817398e-01,-3.347778205739763979e-02,-6.074596686288714409e+00,-1.112361835315823555e+00,5.412931019440293312e+00,-3.662823996202811960e-01,1.617418819812704855e-01,-4.659315836710192782e-02
-2.705514407624958083e+06,4.688684871715555899e+06,3.360421939214492682e+06,3.567345594585759061e-01,1.082187405712438322e+00,5.729346822423048158e-02,7.421142387203872204e+00,-5.347025995142757893e+00,-2.042043416853994131e+01,-4.579066567070699811e-02,1.770410689815565819e-01,9.077125028162812137e-02
-2.705510714331945404e+06,4.688687948024372570e+06,3.360442625096723903e+06,1.685329630201160001e-01,9.869874145650175956e-01,3.354949880433904380e-02,3.693293012678623199e+00,3.076308816671371460e+00,2.068588223122060299e+01,-1.882015964384599060e-01,-9.519999114742072610e-02,-2.374396941989143778e-02
-2.705514439300249796e+06,4.688687138203872368e+06,3.360426322123516817e+06,9.143678468476007515e-02,1.044121493534929668e+00,-2.010761499687706551e-06,-3.724968304391950369e+00,-8.098205002024769783e-01,-1.630297320708632469e+01,-7.709617833535592490e-02,5.713407896991207213e-02,-3.355150956583873023e-02
-2.705517299454119522e+06,4.688684859726326540e+06,3.360426287839971948e+06,4.474678318484340972e-02,1.029049763388338867e+00,-1.358167535935474179e-02,-2.860153869725763798e+00,-2.278477545827627182e+00,-3.428354486823081970e-02,-4.669000149991666543e-02,-1.507173014659080046e-02,-1.357966459785505363e-02
-2.705513498008787632e+06,4.688688342674019746e+06,3.360435749478567392e+06,1.282186059954331658e-01,9.985085823564496810e-01,1.511904699741794568e-02,3.801445331890136003e+00,3.482947693206369877e+00,9.461638595443218946e+00,8.347182281058976305e-02,-3.054118103188918631e-02,2.870072235677268574e-02
-2.705523233350020833e+06,4.688693773231364787e+06,3.360428293201575521e+06,-8.490482023282118484e-02,9.808663328897184730e-01,7.664640059875810207e-02,-9.735341233201324940e+00,5.430557345040142536e+00,-7.456276991870254278e+00,-2.131234262282543646e-01,-1.764224946673120797e-02,6.152735360134015813e-02
-2.705513774656177033e+06,4.688689380345140584e+06,3.360434501895157620e+06,-2.459092943532848602e-02,1.004634745027070286e+00,2.285284205158157750e-02,9.458693843800574541e+00,-4.392886224202811718e+00,6.208693582098931074e+00,6.031389079749269883e-02,2.376841213735181313e-02,-5.379355854717652458e-02
-2.705511072290988639e+06,4.688698259285684675e+06,3.360444719569216017e+06,2.967041465396592914e-02,9.825165848906484145e-01,-3.973490971618460349e-02,2.702365188393741846e+00,8.878940544091165066e+00,1.021767405839636922e+01,5.426134408929441516e-02,-2.211816013642187162e-02,-6.258775176776618099e-02
-2.705525119347007014e+06,4.688698276063660160e+06,3.360438116868149489e+06,-6.579726133479674166e-02,1.078646777925773570e+00,-3.512776175023975961e-02,-1.404705601837486029e+01,1.677797548472881317e-02,-6.602701066527515650e+00,-9.546767598876267080e-02,9.613019303512515545e-02,4.607147965944843881e-03
-2.705514146648960188e+06,4.688697442789626308e+06,3.360424515228412580e+06,1.318812956539085757e-01,9.832982177532727519e-01,-1.954296896211728599e-02,1.097269804682582617e+01,-8.332740338519215584e-01,-1.360163973690941930e+01,1.976785569887053173e-01,-9.534856017250081806e-02,1.558479278812247362e-02
-2.705519531823629979e+06,4.688708041145795025e+06,3.360435299814140890e+06,-2.732668204431978887e-02,1.019422445814248901e+00,-1.131929878234751580e-01,-5.385174669791013002e+00,1.059835616871714592e+01,1.078458572831004858e+01,-1.592079776982283645e-01,3.612422806097614902e-02,-9.365001886135787545e-02
-2.705514746977067087e+06,4.688697334649858065e+06,3.360422197395049967e+06,6.337932659966548539e-03,1.045993925798779367e+00,4.789561741273412609e-02,4.784846562892198563e+00,-1.070649593695998192e+01,-1.310241909092292190e+01,3.366461470428634001e-02,2.657147998453046611e-02,1.610886052362092702e-01
-2.705515472628837451e+06,4.688710398210179061e+06,3.360431779822061770e+06,7.161382393448564865e-02,1.061219242178410793e+00,-3.253021589984822493e-02,-7.256517703644931316e-01,1.306356032099574804e+01,9.582427011802792549e+00,6.527589127451910445e-02,1.522531637963142614e-02,-8.042583331258235102e-02
-2.705510012784954160e+06,4.688703198345139623e+06,3.360432308081950061e+06,2.809848390246372229e-02,9.850676584908025779e-01,4.430456864488363511e-02,5.459843883290886879e+00,-7.199865039438009262e+00,5.282598882913589478e-01,-4.351534003202192635e-02,-7.615158368760821528e-02,7.683478454473186003e-02
-2.705521680576242972e+06,4.688702773169625551e+06,3.360429604133666959e+06,2.080727622241548003e-01,9.885266563040802090e-01,5.627414351108517981e-03,-1.166779128881171346e+01,-4.251755140721797943e-01,-2.703948283102363348e+00,1.799742783216910780e-01,3.458997813277631117e-03,-3.867715429377512060e-02
-2.705518017538771499e+06,4.688704050076832995e+06,3.360436775668475777e+06,8.527700377960614198e-01,7.368435977142600013e-01,-1.980716494876567924e-02,3.663037471473217010e+00,1.276907207444310188e+00,7.171534808818250895e+00,6.446972755719065917e-01,-2.516830585898202077e-01,-2.543457929987419722e-02
-2.705509388893404976e+06,4.688714054244485684e+06,3.360437504437563941e+06,9.709823942094670812e-01,3.117324993531718214e-01,8.827687669691572370e-02,8.628645366523414850e+00,1.000416765268892050e+01,7.287690881639719009e-01,1.182123564134056615e-01,-4.251110983610881799e-01,1.080840416456814029e-01
-2.705513181600791868e+06,4.688694920333447866e+06,3.360421807265887968e+06,9.979532526922954005e-01,2.714309822919624970e-01,4.920093123522322615e-02,-3.792707386892288923e+00,-1.913391103781759739e+01,-1.569717167597264051e+01,2.697085848282831932e-02,-4.030151706120932431e-02,-3.907594546169249755e-02
-2.705511812957540620e+06,4.688705909997022711e+06,3.360432856052022893e+06,9.183327923694507566e-01,6.530450113509893295e-02,1.218785655931946960e-02,1.368643251247704029e+00,1.098966357484459877e+01,1.104878613492473960e+01,-7.962046032284464392e-02,-2.061264811568635502e-01,-3.701307467590375655e-02
-2.705519082372414414e+06,4.688717807356875390e+06,3.360437781859504525e+06,1.022347886116399263e+00,1.038030123270625299e-01,2.075178639436723194e-03,-7.269414873793721199e+00,1.189735985267907381e+01,4.925807481631636620e+00,1.040150937469485060e-01,3.849851119196359694e-02,-1.011267791988274684e-02
-2.705509115512850229e+06,4.688706421956159174e+06,3.360427724429070950e+06,1.020852211744910143e+00,5.369280155936589916e-02,4.506343304260061744e-02,9.966859564185142517e+00,-1.138540071621537209e+01,-1.005743043357506394e+01,-1.495674371489119636e-03,-5.011021076769663074e-02,4.298825440316389468e-02
-2.705509808037976269e+06,4.688707646456026472e+06,3.360433094368589111e+06,1.034563542796852476e+00,-2.332627672271378808e-02,8.387720783182045503e-02,-6.925251260399818420e-01,1.224499867297708988e+00,5.369939518161118031e+00,1.371133105194233259e-02,-7.701907828207968376e-02,3.881377478921983759e-02
